"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40640","Northern America ","2017","2017",54.86692,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40640","Northern America ","2018","2018",54.96528,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40640","Northern America ","2019","2019",55.05853,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40640","Northern America ","2020","2020",54.93215,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40640","Northern America ","2021","2021",55.10577,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40640","Northern America ","2022","2022",55.16815,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40640","Northern America ","2017","2017",52.87941,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40640","Northern America ","2018","2018",52.7634,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40640","Northern America ","2019","2019",52.70225,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40640","Northern America ","2020","2020",52.61807,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40640","Northern America ","2021","2021",52.51068,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40640","Northern America ","2022","2022",52.51899,"‡","UIS Estimation"
